constituent_id,first_gift_date,last_gift_date,lifetime_gifts,lifetime_giving,average_gift,largest_gift,donor_level,retention_status,has_open_pledge,household_id,giving_2021,giving_2022,giving_2023,giving_2024,giving_2025
3894,2023-10-22,2025-03-29,21,3887.54,185.1209524,535.66,Mid-level,Retained,0,,0,0,443.04,3340.38,104.12
3895,2021-04-12,2024-12-23,21,2031.322,96.72961905,266.66,Mid-level,Lapsed,0,,305.44,542.08,435.202,748.6,0
3896,2022-10-02,2024-08-16,6,977.7,162.95,385.86,General,Lapsed,0,,0,25.64,622.46,329.6,0
3897,2023-01-04,2025-03-29,15,2200.5,146.7,455.4,Mid-level,Retained,0,1423,0,0,471.2,1325.6,403.7
3898,2024-04-20,2025-05-24,31,22476.116,725.036,2115.16,Major,Retained,0,,0,0,0,17821.416,4654.7
3900,2023-12-03,2025-02-08,17,2539.66,149.3917647,307.14,Mid-level,Retained,0,,0,0,220.16,2071.78,247.72
3901,2024-05-15,2025-04-18,9,1726.58,191.8422222,624.68,Mid-level,Retained,1,,0,0,0,1256.04,470.54
3902,2025-04-01,2025-04-01,1,34.02,34.02,34.02,General,Reactivated,0,1424,0,0,0,0,34.02
3903,2024-07-28,2025-03-14,3,2539.28,846.4266667,1052.82,Mid-level,Retained,0,,0,0,0,1052.82,1486.46
3905,2021-12-27,2024-08-06,9,607892.82,67543.64667,122537.08,Principal,Lapsed,0,1426,63358.36,348574.98,40276.36,155683.12,0
3906,2025-04-22,2025-04-22,1,1621.3,1621.3,1621.3,Mid-level,Reactivated,0,1427,0,0,0,0,1621.3
3907,2021-05-27,2025-02-03,14,13656.22,975.4442857,2091.36,Major,Retained,0,,2251.14,1908.18,3427.64,4270.28,1798.98
3908,2023-08-04,2025-01-03,23,24908.76,1082.989565,2398.26,Major,Retained,0,1428,0,0,685.58,23744.84,478.34
3909,2022-04-19,2025-04-21,9,1023.62,113.7355556,297.62,Mid-level,Retained,0,,0,244.5,110.88,600.26,67.98
3910,2024-07-02,2025-04-19,8,1226.02,153.2525,231.36,Mid-level,Retained,0,,0,0,0,909.38,316.64
3911,2024-11-20,2025-03-15,6,1117.38,186.23,517.86,Mid-level,Retained,0,,0,0,0,661.3,456.08
3912,2023-09-28,2025-04-22,19,2752.58,144.8726316,475.3,Mid-level,Retained,0,1429,0,0,602.04,1763.96,386.58
3913,2021-12-14,2025-03-13,40,5229.34,130.7335,343.72,Major,Retained,0,1430,381.22,711.44,1528.98,2165.86,441.84
3914,2022-11-15,2024-10-10,13,1199.02,92.23230769,369.26,Mid-level,Lapsed,0,,0,157.32,358.18,683.52,0
3915,2021-10-15,2025-03-23,10,29572.62,2957.262,5343.88,Principal,Retained,0,,1104.78,0,9142.08,14489.32,4836.44
3917,2021-08-24,2024-12-15,12,11577.048,964.754,2375.82,Major,Lapsed,0,1431,1132.02,0,0,10445.028,0
3918,2023-11-25,2025-04-27,13,9213.72,708.7476923,1930.46,Major,Retained,0,,0,0,987.86,5724.42,2501.44
3919,2024-10-10,2025-02-02,2,501.42,250.71,479.46,General,Retained,0,1432,0,0,0,21.96,479.46
3920,2021-08-20,2024-09-17,8,433230.9,54153.8625,131810.46,Principal,Lapsed,0,1433,75897.54,18997.86,35624.54,302710.96,0
3921,2022-09-26,2025-05-24,12,2489.14,207.4283333,577.6,Mid-level,Retained,0,,0,580.82,0,1786.68,121.64
3922,2024-01-19,2024-12-25,10,7445.3,744.53,2414.24,Major,Lapsed,0,1434,0,0,0,7445.3,0
3923,2021-05-24,2025-02-10,11,39704.2,3609.472727,5775.38,Principal,Retained,0,,7552.8,1025.56,3277.64,25518.44,2329.76
3924,2023-11-28,2025-03-11,11,1154.28,104.9345455,361.3,Mid-level,Retained,0,1435,0,0,49.4,935.74,169.14
3925,2021-05-14,2024-10-26,15,1655.18,110.3453333,336.1,Mid-level,Lapsed,0,,266.74,184.46,170.5,1033.48,0
3926,2024-01-14,2025-04-20,4,430.68,107.67,167.08,General,Retained,0,1436,0,0,0,297.28,133.4
3927,2021-11-22,2025-04-04,21,3025.84,144.087619,464.12,Mid-level,Retained,0,1437,194.08,165.78,45.98,2228.42,391.58
3928,2021-11-22,2024-12-23,12,12970.86,1080.905,1738.02,Major,Lapsed,0,1438,1484.2,4760.7,746.7,5979.26,0
3929,2024-07-19,2025-04-19,15,89492.48,5966.165333,15880.32,Principal,Retained,0,,0,0,0,84247.78,5244.7
3930,2024-07-21,2025-05-09,7,1451.34,207.3342857,359.08,Mid-level,Retained,0,,0,0,0,799.62,651.72
3931,2024-06-26,2024-11-01,3,1703.7,567.9,816.54,Mid-level,Lapsed,1,,0,0,0,1703.7,0
3933,2024-01-28,2025-03-21,7,1211.84,173.12,327.62,Mid-level,Retained,0,,0,0,0,976.3,235.54
3934,2024-02-25,2025-03-09,10,1255.38,125.538,244.86,Mid-level,Retained,0,,0,0,0,1198.32,57.06
3935,2023-03-07,2025-02-07,8,1045.26,130.6575,288.9,Mid-level,Retained,0,,0,0,294.78,623.98,126.5
3936,2024-10-22,2024-10-22,1,207.6,207.6,207.6,General,Lapsed,0,,0,0,0,207.6,0
3937,2021-03-27,2025-03-12,34,5228.8,153.7882353,426,Major,Retained,0,1439,674.32,929.34,1269.46,2165.6,190.08
3938,2023-11-25,2025-05-24,11,13087.36,1189.76,2620.5,Major,Retained,0,1440,0,0,957.64,9672.8,2456.92
3939,2025-03-07,2025-03-07,1,113.26,113.26,113.26,General,Reactivated,0,1441,0,0,0,0,113.26
3940,2022-04-19,2024-12-24,7,1083.34,154.7628571,214.86,Mid-level,Lapsed,0,1442,0,562.08,106.78,414.48,0
3941,2024-01-14,2025-03-15,9,871.16,96.79555556,246.24,General,Retained,0,,0,0,0,754.12,117.04
3942,2021-12-20,2025-03-21,25,19941.5,797.66,1606.82,Major,Retained,0,,1184.34,3932.42,3695.2,8639.34,2490.2
3943,2024-05-10,2025-04-24,4,684.94,171.235,267.14,General,Retained,0,,0,0,0,472.92,212.02
3944,2022-11-16,2025-03-10,5,725.62,145.124,238.78,General,Retained,0,,0,238.78,102.12,165.94,218.78
3945,2023-05-27,2025-05-02,31,4271.918,137.8038065,379.86,Mid-level,Retained,0,1443,0,0,1126.44,2241.3,904.178
3947,2024-02-24,2024-12-25,7,1124.22,160.6028571,258.32,Mid-level,Lapsed,0,1445,0,0,0,1124.22,0
3948,2025-04-03,2025-04-17,2,253.76,126.88,128.2,General,Reactivated,1,,0,0,0,0,253.76
3949,2023-08-08,2025-01-06,5,1107.26,221.452,462.48,Mid-level,Retained,0,,0,0,200.12,835.02,72.12
3950,2024-10-10,2024-11-02,2,1311.76,655.88,811.18,Mid-level,Lapsed,0,1446,0,0,0,1311.76,0
3951,2023-06-01,2025-04-23,32,4000.384,125.012,270.74,Mid-level,Retained,0,1447,0,0,800.08,2147.06,1053.244
3952,2024-07-31,2024-12-24,6,1460.02,243.3366667,537.36,Mid-level,Lapsed,0,,0,0,0,1460.02,0
3954,2021-07-13,2025-05-08,17,1927.82,113.4011765,312.78,Mid-level,Retained,0,,196.1,131.28,67.78,1099.4,433.26
3955,2024-01-24,2024-12-12,7,35544.82,5077.831429,9983.66,Principal,Lapsed,0,,0,0,0,35544.82,0
3956,2024-07-26,2024-12-28,3,305.42,101.8066667,232.6,General,Lapsed,0,,0,0,0,305.42,0
3957,2021-04-15,2025-02-02,14,1724.52,123.18,438.84,Mid-level,Retained,0,1448,276.08,342.86,147.9,518.84,438.84
3958,2025-01-02,2025-05-08,4,3427.64,856.91,2275.14,Mid-level,Reactivated,0,,0,0,0,0,3427.64
3959,2021-10-16,2025-04-24,15,2340.82,156.0546667,478.18,Mid-level,Retained,0,1449,109.7,222.14,597.6,1360.6,50.78
3960,2023-08-10,2025-03-11,8,1353.9,169.2375,267.84,Mid-level,Retained,0,1450,0,0,170.92,741.44,441.54
3962,2024-02-24,2025-05-19,13,1540.51,118.5007692,205.22,Mid-level,Retained,0,,0,0,0,1054.41,486.1
3963,2022-11-29,2025-02-08,8,891.34,111.4175,309.4,General,Retained,0,,0,198.48,132.28,212.5,348.08
3964,2021-11-22,2024-10-02,9,9995.82,1110.646667,2626.98,Major,Lapsed,0,1452,1487.24,1570.5,2575.86,4362.22,0
3965,2022-10-01,2024-10-10,10,1080,108,159.42,Mid-level,Lapsed,0,1453,0,255.18,189.86,634.96,0
3966,2024-07-31,2024-11-25,5,845.76,169.152,230.62,General,Lapsed,1,1454,0,0,0,845.76,0
3967,2025-02-08,2025-02-08,1,11,11,11,General,Reactivated,0,,0,0,0,0,11
3968,2025-02-02,2025-02-06,2,2252.42,1126.21,1491.5,Mid-level,Reactivated,0,,0,0,0,0,2252.42
3970,2022-11-26,2025-04-21,10,1649.94,164.994,375.28,Mid-level,Retained,0,,0,30.26,333.02,1124.38,162.28
3972,2023-08-06,2025-02-08,15,2601.44,173.4293333,326.04,Mid-level,Retained,0,,0,0,510.82,1936.64,153.98
3974,2023-03-05,2024-12-26,11,1334.48,121.3163636,236.3,Mid-level,Lapsed,0,,0,0,399.46,935.02,0
3975,2022-03-25,2025-04-22,14,2923.34,208.81,500.76,Mid-level,Retained,0,,0,977.46,383.94,1218.8,343.14
3976,2022-04-19,2025-03-12,26,3824.92,147.1123077,494.84,Mid-level,Retained,0,1457,0,1007.52,814.16,1649.96,353.28
3977,2022-01-08,2025-03-13,9,1413.74,157.0822222,439.04,Mid-level,Retained,0,1458,0,694.32,0,658.84,60.58
3978,2021-06-08,2025-05-10,12,1648.78,137.3983333,302.32,Mid-level,Retained,0,1459,561.6,73.52,249.1,149,615.56
3979,2024-11-23,2025-05-25,6,883.58,147.2633333,541.88,General,Retained,0,1460,0,0,0,678.2,205.38
3980,2022-12-27,2025-05-11,35,5912.16,168.9188571,491.48,Major,Retained,0,1461,0,200.82,1716.72,3422.98,571.64
3981,2021-07-13,2025-02-14,10,1443.52,144.352,231.34,Mid-level,Retained,0,1462,789.32,0,437.48,116.1,100.62
3982,2023-11-08,2025-02-05,9,2113.34,234.8155556,622.24,Mid-level,Retained,0,,0,0,86.6,1928.1,98.64
3983,2022-07-02,2025-02-09,8,1015.78,126.9725,343.88,Mid-level,Retained,0,,0,33.36,0,932.44,49.98
3985,2024-06-29,2025-03-29,15,2061.16,137.4106667,384.48,Mid-level,Retained,0,,0,0,0,1739.16,322
3986,2024-10-09,2024-12-21,2,527.64,263.82,310.34,General,Lapsed,0,,0,0,0,527.64,0
3987,2023-05-29,2025-05-17,24,3732.3,155.5125,412.52,Mid-level,Retained,0,,0,0,857.54,1550.74,1324.02
3988,2023-08-05,2024-11-02,8,8478.86,1059.8575,2292.06,Major,Lapsed,0,,0,0,985.14,7493.72,0
3990,2021-10-01,2024-10-09,11,1987.46,180.6781818,420.42,Mid-level,Lapsed,0,,193.9,224.1,31.12,1538.34,0
3992,2024-07-04,2025-05-24,5,7726.24,1545.248,2154.08,Major,Retained,0,1464,0,0,0,5572.16,2154.08
3993,2021-10-02,2025-05-18,23,2065.66,89.81130435,387.28,Mid-level,Retained,0,1465,27.02,147.32,395.52,586.78,909.02
3994,2024-04-13,2025-05-12,16,2358.24,147.39,569.14,Mid-level,Retained,0,1466,0,0,0,1528.4,829.84
3995,2022-10-03,2025-03-28,29,4297.186,148.1788276,420.4,Mid-level,Retained,1,,0,738.6,350.54,3031.106,176.94
3996,2022-09-30,2025-03-24,12,8950.88,745.9066667,1138.06,Major,Retained,0,,0,1415.66,2137.28,4335.96,1061.98
3997,2022-09-29,2024-11-28,9,1239.1,137.6777778,318.9,Mid-level,Lapsed,0,1467,0,75.02,226.5,937.58,0
3998,2021-08-24,2024-10-22,9,1996.64,221.8488889,477.3,Mid-level,Lapsed,0,1468,308.9,192.26,210.26,1285.22,0
3999,2024-01-28,2025-03-16,4,3595.48,898.87,1768.94,Mid-level,Retained,0,,0,0,0,2419.32,1176.16
4001,2025-05-10,2025-05-10,1,414.64,414.64,414.64,General,Reactivated,0,,0,0,0,0,414.64
4002,2023-03-07,2025-05-19,11,1475.1,134.1,340.68,Mid-level,Retained,0,,0,0,219.66,934.32,321.12
4003,2021-06-07,2025-04-23,30,4010.2,133.6733333,361.98,Mid-level,Retained,1,,1136.32,248.68,1341.16,1170.42,113.62
4004,2021-04-16,2024-12-16,10,1219.96,121.996,363.94,Mid-level,Lapsed,0,,69.6,256.22,520.04,374.1,0
4005,2024-12-11,2024-12-11,1,212.24,212.24,212.24,General,Lapsed,0,,0,0,0,212.24,0
4006,2022-11-26,2025-01-25,7,611.64,87.37714286,235.3,General,Retained,1,1470,0,67.4,137.66,171.28,235.3
4007,2024-07-28,2024-12-25,7,8840.24,1262.891429,2223.9,Major,Lapsed,0,,0,0,0,8840.24,0
4009,2021-11-22,2025-04-20,31,17834.2,575.2967742,1169,Major,Retained,0,,1105.52,3498.46,2589.94,10468.46,171.82
4010,2021-05-28,2024-10-10,9,1125.18,125.02,338.22,Mid-level,Lapsed,0,,152.18,103.16,97.78,772.06,0
4011,2021-06-07,2024-11-28,12,2199.58,183.2983333,417.92,Mid-level,Lapsed,0,,56.76,152.22,229.66,1760.94,0
4012,2024-02-29,2024-12-24,7,2017.4,288.2,478.02,Mid-level,Lapsed,0,1472,0,0,0,2017.4,0
4013,2022-04-04,2024-11-25,8,1425.36,178.17,376.08,Mid-level,Lapsed,0,1473,0,376.08,0,1049.28,0
4014,2023-01-07,2025-04-22,20,3057.56,152.878,597.46,Mid-level,Retained,0,1474,0,0,221.5,2564.12,271.94
4015,2023-01-02,2025-03-12,13,1347.48,103.6523077,267,Mid-level,Retained,0,1475,0,0,225.4,1063.32,58.76
4016,2022-04-19,2025-05-13,6,723.58,120.5966667,256.02,General,Retained,0,,0,393.72,163.02,72.36,94.48
4017,2023-11-07,2025-04-20,32,4863.868,151.995875,499.24,Mid-level,Retained,0,,0,0,770.9,3624.468,468.5
4018,2021-06-07,2025-05-05,10,1603.54,160.354,253.04,Mid-level,Retained,0,,408.76,0,183.4,665.2,346.18
4019,2022-10-01,2025-05-18,24,2855.32,118.9716667,438.88,Mid-level,Retained,0,,0,76.88,669.52,1744.16,364.76
4020,2024-06-30,2025-04-17,13,1224.882,94.22169231,186.94,Mid-level,Retained,0,1476,0,0,0,921.542,303.34
4022,2024-08-18,2025-03-25,6,7123.84,1187.306667,2884.3,Major,Retained,0,,0,0,0,5044.22,2079.62
4023,2025-05-07,2025-05-17,2,733.86,366.93,396.3,General,Reactivated,0,,0,0,0,0,733.86
4024,2024-07-31,2025-02-07,5,21861.82,4372.364,10660.4,Major,Retained,0,,0,0,0,21042.14,819.68
4025,2025-05-20,2025-05-20,1,12350.1,12350.1,12350.1,Major,Reactivated,0,,0,0,0,0,12350.1
4026,2024-04-21,2024-10-10,3,350.76,116.92,191.06,General,Lapsed,0,,0,0,0,350.76,0
4027,2022-11-29,2025-03-24,9,1526.42,169.6022222,321.88,Mid-level,Retained,0,1478,0,161.46,699.08,617.9,47.98
4028,2023-10-12,2025-01-30,7,1110.16,158.5942857,345.78,Mid-level,Retained,0,1479,0,0,568.52,344.78,196.86
4029,2023-05-18,2024-10-08,8,951.76,118.97,234.26,General,Lapsed,0,,0,0,115.96,835.8,0
4030,2022-11-29,2025-04-21,32,4841.22,151.288125,438.32,Mid-level,Retained,0,,0,230.76,653.74,3338.58,618.14
4031,2021-05-29,2024-10-18,10,964.36,96.436,175.32,General,Lapsed,0,1480,480.36,0,252.18,231.82,0
4032,2024-10-08,2024-12-27,8,7504.5,938.0625,1960.9,Major,Lapsed,0,,0,0,0,7504.5,0
4033,2024-01-14,2025-05-20,8,1203.08,150.385,320.48,Mid-level,Retained,0,1481,0,0,0,707.4,495.68
4034,2022-08-22,2025-05-04,31,5414.586,174.6640645,584.3,Major,Retained,1,1482,0,479.18,835.526,3383.82,716.06
4035,2024-12-28,2024-12-29,2,186.34,93.17,102.22,General,Lapsed,0,1483,0,0,0,186.34,0
4036,2024-04-17,2025-03-23,7,5804.06,829.1514286,1020.34,Major,Retained,0,,0,0,0,4125.1,1678.96
4037,2021-07-13,2024-12-21,13,1502.48,115.5753846,316.58,Mid-level,Lapsed,0,1484,561.26,185.2,90.3,665.72,0
4038,2022-07-08,2025-05-21,21,3839.46,182.8314286,486.88,Mid-level,Retained,0,1485,0,230.02,1109.76,1965.12,534.56
4039,2023-05-25,2025-05-23,5,4678.34,935.668,1904.26,Mid-level,Retained,0,1486,0,0,1396.16,1377.92,1904.26
4040,2021-08-19,2025-04-21,33,4609.986,139.6965455,495.14,Mid-level,Retained,0,,995.68,1595.48,370.38,1493.626,154.82
4041,2024-04-14,2025-03-11,6,1249.86,208.31,463.22,Mid-level,Retained,0,,0,0,0,1050.04,199.82
4042,2022-10-01,2024-12-21,19,3364.32,177.0694737,580.28,Mid-level,Lapsed,0,,0,349.26,201.7,2813.36,0
4043,2024-07-28,2025-03-31,21,2487.184,118.4373333,392.04,Mid-level,Retained,0,,0,0,0,1982.224,504.96
4044,2023-08-17,2024-12-16,10,1723.62,172.362,527.4,Mid-level,Lapsed,0,,0,0,577.96,1145.66,0
4045,2023-06-01,2025-01-31,25,4838.144,193.52576,696.94,Mid-level,Retained,0,,0,0,570.68,3803.224,464.24
4046,2023-10-17,2024-11-26,22,3590.12,163.1872727,380.54,Mid-level,Lapsed,0,,0,0,524.26,3065.86,0
4047,2024-02-23,2025-03-15,9,1663.4,184.8222222,447.6,Mid-level,Retained,0,,0,0,0,1556.32,107.08
4049,2021-07-04,2025-03-17,32,32864.66,1027.020625,2668.18,Principal,Retained,0,,5923.92,1549.98,4001.86,20012.82,1376.08
4050,2025-01-31,2025-02-10,2,1563.88,781.94,927.84,Mid-level,Reactivated,1,1487,0,0,0,0,1563.88
4052,2022-07-06,2024-08-23,6,5996.64,999.44,2373.3,Major,Lapsed,0,1489,0,1361.38,3330.32,1304.94,0
4053,2021-08-22,2025-02-08,10,1392.16,139.216,366.54,Mid-level,Retained,0,1490,365.66,0,269.6,727.88,29.02
4054,2023-05-26,2025-03-20,14,1669.92,119.28,360.4,Mid-level,Retained,0,1491,0,0,24.32,1593.96,51.64
4055,2024-08-13,2025-05-14,19,2335.034,122.8965263,425.14,Mid-level,Retained,0,,0,0,0,1581.56,753.474
4056,2022-04-19,2025-02-03,14,9906.7,707.6214286,1543.86,Major,Retained,0,,0,681.54,2170.64,5847.94,1206.58
4057,2023-08-03,2025-01-05,9,1028.54,114.2822222,207.2,Mid-level,Retained,1,1492,0,0,292.78,677.46,58.3
4058,2024-06-30,2024-11-18,4,15892.18,3973.045,6927.44,Major,Lapsed,0,,0,0,0,15892.18,0
4059,2024-02-23,2025-03-14,7,7633.78,1090.54,2919.08,Major,Retained,0,,0,0,0,7050.44,583.34
4060,2023-05-13,2025-05-07,11,8491.94,771.9945455,2482.82,Major,Retained,0,1493,0,0,2986.72,2423.76,3081.46
4061,2022-08-19,2024-10-29,8,1166.54,145.8175,221.7,Mid-level,Lapsed,0,,0,522.28,159.56,484.7,0
4062,2024-10-28,2025-03-16,5,3986.08,797.216,2217,Mid-level,Retained,0,,0,0,0,3563.26,422.82
4063,2022-07-09,2025-01-28,11,7591.78,690.1618182,1845.44,Major,Retained,0,,0,365.26,347.84,4306.96,2571.72
4064,2024-08-08,2025-02-11,5,650.44,130.088,164.78,General,Retained,0,1494,0,0,0,497.14,153.3
4065,2021-04-13,2025-04-22,16,12028.4,751.775,1893.38,Major,Retained,0,,1699.68,2735.4,284.38,5362.38,1946.56
4066,2021-06-07,2024-11-26,7,974.38,139.1971429,305.7,General,Lapsed,0,,184.98,135.9,0,653.5,0
4067,2022-04-19,2024-11-26,13,2098.66,161.4353846,319.74,Mid-level,Lapsed,0,1495,0,529.06,770.44,799.16,0
4068,2024-10-10,2025-02-04,2,447.32,223.66,367.58,General,Retained,0,1496,0,0,0,79.74,367.58
4069,2023-10-07,2025-04-23,19,2286.782,120.3569474,406.84,Mid-level,Retained,0,,0,0,58.34,1779.26,449.182
4070,2024-01-15,2024-11-30,5,1680.76,336.152,571.44,Mid-level,Lapsed,0,1497,0,0,0,1680.76,0
4071,2022-01-19,2025-01-29,15,1235.12,82.34133333,188.6,Mid-level,Retained,0,1498,0,396.58,188.6,641.66,8.28
4072,2024-08-08,2025-05-13,10,1309.98,130.998,248.42,Mid-level,Retained,0,1499,0,0,0,912.6,397.38
4073,2022-12-26,2025-04-22,6,3786.1,631.0166667,1221.9,Mid-level,Retained,0,,0,183.18,818.42,770.88,2013.62
4074,2022-03-13,2025-03-31,22,21322.02,969.1827273,2191.18,Major,Retained,0,1500,0,5858.54,2899.66,10320.08,2243.74
4075,2022-08-25,2025-04-23,14,50965.02,3640.358571,11311.28,Principal,Retained,1,,0,8553.76,5430.56,33202.54,3778.16
4076,2023-01-31,2025-03-13,23,3766.54,163.7626087,461.62,Mid-level,Retained,1,,0,0,1589.24,2093.58,83.72
4077,2023-01-04,2025-02-01,13,1680,129.2307692,383.4,Mid-level,Retained,0,,0,0,145.24,1383.54,151.22
4078,2023-05-01,2025-04-22,11,1000.08,90.91636364,232.38,Mid-level,Retained,0,1501,0,0,89.58,758.22,152.28
4079,2023-06-03,2025-01-04,6,7003.76,1167.293333,2213.68,Major,Retained,0,1502,0,0,320.28,5634.62,1048.86
4080,2024-10-05,2025-05-14,13,2306.9,177.4538462,405.16,Mid-level,Retained,0,1503,0,0,0,1152.2,1154.7
4081,2023-03-06,2025-05-18,11,10121.26,920.1145455,2433.02,Major,Retained,0,,0,0,3389.78,2256.22,4475.26
4082,2025-05-22,2025-05-22,1,6578.62,6578.62,6578.62,Major,Reactivated,0,,0,0,0,0,6578.62
4083,2023-10-06,2025-02-11,17,2841.6,167.1529412,467.96,Mid-level,Retained,1,,0,0,467.96,2325.72,47.92
4084,2024-10-25,2025-04-01,4,403.74,100.935,179.1,General,Retained,0,,0,0,0,327.3,76.44
4085,2024-08-11,2025-03-18,3,783.2,261.0666667,564.94,General,Retained,0,,0,0,0,119.42,663.78
4086,2021-10-20,2025-02-06,15,1336.22,89.08133333,287.14,Mid-level,Retained,0,1504,224.14,0,334.12,720.54,57.42
4087,2023-05-28,2025-03-20,6,5781.8,963.6333333,2933.1,Major,Retained,0,1505,0,0,895.86,3815.66,1070.28
4088,2024-06-30,2025-03-11,5,1205.94,241.188,519.66,Mid-level,Retained,0,1506,0,0,0,638.68,567.26
4089,2022-10-04,2025-02-05,10,1600.62,160.062,523.26,Mid-level,Retained,0,1507,0,207.86,0,1179.88,212.88
4090,2023-03-05,2025-02-10,8,986.32,123.29,327.44,General,Retained,0,1508,0,0,232.08,717.04,37.2
4091,2024-07-05,2024-12-26,5,535.86,107.172,155.44,General,Lapsed,0,1509,0,0,0,535.86,0
4092,2022-10-02,2024-07-29,6,979.82,163.3033333,424.8,General,Lapsed,0,,0,77.22,0,902.6,0
4093,2023-11-07,2024-12-24,11,1065.3,96.84545455,189.82,Mid-level,Lapsed,0,1510,0,0,137.02,928.28,0
4094,2021-07-09,2025-01-31,9,27600.74,3066.748889,5990.56,Principal,Retained,1,,8675.64,0,3923.14,13942.18,1059.78
4095,2024-02-24,2025-05-19,17,13966.2,821.5411765,1736.72,Major,Retained,0,,0,0,0,11680.64,2285.56
4096,2024-08-15,2025-01-31,6,803.348,133.8913333,222.5,General,Retained,1,1511,0,0,0,771.708,31.64
4097,2023-01-01,2024-10-10,5,510.44,102.088,226.08,General,Lapsed,0,,0,0,78.38,432.06,0
4098,2022-06-26,2024-12-13,6,195662.02,32610.33667,60187.14,Principal,Lapsed,1,,0,45007.08,120767.1,29887.84,0
4100,2022-09-27,2024-12-14,27,4559.54,168.8718519,502.94,Mid-level,Lapsed,0,1512,0,661.88,310.24,3587.42,0
4101,2024-12-14,2024-12-17,2,441.32,220.66,395.94,General,Lapsed,0,1513,0,0,0,441.32,0
4102,2025-03-14,2025-05-15,2,191.92,95.96,150.46,General,Reactivated,0,1514,0,0,0,0,191.92
4103,2021-10-16,2025-04-28,44,42857.17,974.0265909,2972.88,Principal,Retained,0,1515,2624.58,4371.8,7808.35,24728.4,3324.04
4104,2025-03-25,2025-03-25,1,135.76,135.76,135.76,General,Reactivated,0,,0,0,0,0,135.76
4105,2025-01-31,2025-05-14,3,219.86,73.28666667,87.9,General,Reactivated,0,,0,0,0,0,219.86
4106,2022-11-29,2024-04-13,3,647.88,215.96,498.74,General,Lapsed,0,1516,0,60.5,0,587.38,0
4107,2023-04-25,2025-02-08,27,3318.22,122.897037,491.06,Mid-level,Retained,0,,0,0,1435.92,1848.22,34.08
4108,2024-06-29,2025-04-27,17,2680.62,157.6835294,377.7,Mid-level,Retained,0,1517,0,0,0,2159.58,521.04
4109,2024-01-16,2025-05-17,15,1936.38,129.092,265.28,Mid-level,Retained,0,,0,0,0,1527.36,409.02
4110,2021-12-24,2024-11-30,5,204340.74,40868.148,68425.3,Principal,Lapsed,0,1518,37994.58,0,120705.42,45640.74,0
4111,2023-05-30,2025-02-10,11,1132.44,102.9490909,285.72,Mid-level,Retained,0,,0,0,24.84,1067.26,40.34
4112,2022-03-16,2025-04-23,17,644787.2,37928.65882,129718.38,Principal,Retained,1,1519,0,91021.42,25747.7,403878.86,124139.22
4113,2023-07-29,2025-01-01,6,1411.22,235.2033333,521.1,Mid-level,Retained,0,1520,0,0,195.6,1203.54,12.08
4115,2024-10-03,2024-12-22,3,612.18,204.06,428.72,General,Lapsed,0,,0,0,0,612.18,0
4116,2021-07-13,2024-11-25,8,1092.54,136.5675,415.38,Mid-level,Lapsed,1,,64.8,147.98,540.82,338.94,0
4117,2024-02-24,2025-05-17,14,2740.096,195.7211429,514.62,Mid-level,Retained,0,1521,0,0,0,2473.716,266.38
4118,2021-10-17,2025-03-21,15,18077.26,1205.150667,2965.12,Major,Retained,0,1522,2063.68,1379.68,4175.24,9504.68,953.98
4119,2023-08-09,2025-03-10,9,1154.42,128.2688889,222.9,Mid-level,Retained,0,,0,0,222.1,588.18,344.14
4120,2023-11-07,2024-11-26,9,1280,142.2222222,271.86,Mid-level,Lapsed,0,1523,0,0,286.48,993.52,0
4121,2021-10-19,2025-05-02,13,2428.34,186.7953846,456.2,Mid-level,Retained,0,,115.1,557.84,291.06,849.12,615.22
4122,2024-02-24,2025-03-11,6,319093.88,53182.31333,81170.42,Principal,Retained,0,,0,0,0,283376.4,35717.48
4123,2022-11-15,2025-01-27,10,36185.36,3618.536,10196.9,Principal,Retained,0,,0,3850.66,12090.06,10047.74,10196.9
4124,2024-01-21,2025-03-25,24,2802.194,116.7580833,311.54,Mid-level,Retained,0,1524,0,0,0,2477.894,324.3
4125,2021-04-06,2025-03-15,18,2757.064,153.1702222,364.6,Mid-level,Retained,0,,526.54,245.2,198.6,1453.144,333.58
4126,2024-01-29,2025-03-23,7,1112.8,158.9714286,291.6,Mid-level,Retained,0,,0,0,0,766.38,346.42
4127,2024-12-14,2025-05-17,3,810,270,491.92,General,Retained,0,,0,0,0,119.82,690.18
4128,2024-07-26,2025-05-17,16,2108.6,131.7875,360.3,Mid-level,Retained,0,1525,0,0,0,1653.48,455.12
4129,2024-07-28,2025-03-30,8,1116.18,139.5225,280.84,Mid-level,Retained,0,,0,0,0,738.04,378.14
4130,2024-04-10,2025-03-23,13,2765.82,212.7553846,596.58,Mid-level,Retained,0,,0,0,0,1732.2,1033.62
4131,2021-07-13,2025-01-27,17,2666.78,156.8694118,374.66,Mid-level,Retained,0,1526,86.8,117.8,720.96,1692.34,48.88
4132,2024-10-07,2024-11-28,3,2686.78,895.5933333,1309.38,Mid-level,Lapsed,0,1527,0,0,0,2686.78,0
4133,2022-09-28,2025-02-11,8,994.36,124.295,223.96,General,Retained,0,1528,0,253.54,151.48,519.7,69.64
4134,2021-11-22,2024-08-15,13,1386.276,106.6366154,260.9,Mid-level,Lapsed,0,,157.92,260.9,257.46,709.996,0
